YEAR,MONTH,MONTH_CATEGORY,WEEK,DAY_CATEGORY,AGE_BUCKET,GENDER,RACE,PROVINCE,TOTAL_RECORDS,TOTAL_VIEWTIME_MINUTES,TOTAL_VIEWTIME_HOURS,AVG_VIEWTIME_MINUTES,AVG_VIEWTIME_HOURS
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,black,Gauteng,9,41,0.68,4.56,0.08
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,black,KwazuluNatal,3,8,0.13,2.67,0.04
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,black,Limpopo,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,black,WesternCape,3,10,0.17,3.33,0.06
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,coloured,EasternCape,1,28,0.47,28,0.47
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,coloured,Gauteng,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,coloured,WesternCape,10,123,2.05,12.3,0.21
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,indian_asian,Gauteng,6,3,0.05,0.5,0.01
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,indian_asian,KwazuluNatal,2,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,white,Gauteng,1,3,0.05,3,0.05
2016,Feb,Normal_month,5,Weekend,Middle Adulthood,male,white,WesternCape,1,21,0.35,21,0.35
2016,Feb,Normal_month,5,Weekend,Middle Childhood,male,coloured,WesternCape,2,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Middle Childhood,male,white,Limpopo,1,1,0.02,1,0.02
2016,Feb,Normal_month,5,Weekend,Middle Childhood,male,white,WesternCape,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,None,FreeState,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,None,Gauteng,2,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,black,Gauteng,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,black,NorthernCape,1,1,0.02,1,0.02
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,black,WesternCape,2,3,0.05,1.5,0.03
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,coloured,EasternCape,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,indian_asian,KwazuluNatal,1,1,0.02,1,0.02
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,white,Gauteng,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Young Adulthood,female,white,WesternCape,1,2,0.03,2,0.03
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,None,FreeState,1,7,0.12,7,0.12
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,None,Gauteng,2,8,0.13,4,0.07
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,None,KwazuluNatal,1,2,0.03,2,0.03
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,None,Mpumalanga,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,None,NorthernCape,1,2,0.03,2,0.03
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,None,WesternCape,3,1,0.02,0.33,0.01
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,black,EasternCape,1,0,0,0,0
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,black,FreeState,1,26,0.43,26,0.43
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,black,Gauteng,26,214,3.57,8.23,0.14
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,black,KwazuluNatal,6,109,1.82,18.17,0.3
2016,Feb,Normal_month,5,Weekend,Young Adulthood,male,black,Limpopo,7,176,2.93,25.14,0.42
